index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
10,273,adversa,verb,adversum,advers,obl,11,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'ver', 'sa']",[ad̪wɛrsa]
11,273,posuit,verb,pono,posui,conj,1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['po', 'su', 'it']",[pɔsujt̪]
12,273,radiantia,verb,radio,radiant,xcomp,11,"{Aspect: [imperfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ra', 'di', 'an', 'ti', 'a']",[rad̪ɪ̣jan̪t̪ɪ̣ja]
13,273,quercu.,noun,quercum,quercu.,obl,12,{Abbreviation: [pos]},"{F: [neg], N: [pos], V: [neg]}","['quer', 'cu.']",[kʷɛrkʊ]
14,273,Ille,determiner,ille,Ill,det,13,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'le']",[ɪɫlɛ]
15,273,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N
16,273,deae,noun,deus,de,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['de', 'ae']",[d̪ɛ̣jaj]
17,273,donis,noun,donum,don,obl,20,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['do', 'nis']",[d̪ɔn̪ɪs]
18,273,et,coordinating_conjunction,et,et,cc,20,\N,{F: [pos]},['et'],[ɛt̪]
19,273,tanto,adverb,tanto,tant,advmod:emph,20,\N,"{F: [neg], N: [pos], V: [pos]}","['tan', 'to']",[t̪an̪t̪ɔ]
20,273,laetus,adjective,laetus,laet,conj,16,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['lae', 'tus']",[lajt̪ʊs]
21,273,honore,noun,honor,honor,obl,20,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'no', 're']",[hɔn̪ɔrɛ]
22,273,",",punctuation,",",",",punct,24,\N,\N,"[',']",\N
23,273,expleri,verb,expleo,expler,xcomp,24,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'ple', 'ri']",[ɛksplɛrɪ]
24,273,nequit,verb,nesumo,nequi,conj,11,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ne', 'quit']",[n̪ɛkʷɪt̪]
25,273,atque,coordinating_conjunction,atque,atque,cc,30,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
26,273,oculos,noun,oculus,ocul,obj,29,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'cu', 'los']",[ɔkʊlɔs]
27,273,per,adposition,per,per,case,28,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr]
28,273,singula,adjective,singulus,singul,obl,29,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['sin', 'gu', 'la']",[sɪŋgʷla]
29,273,volvit,verb,volvo,volvi,conj,30,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vol', 'vit']",[wɔɫwɪt̪]
30,273,miraturque,verb,mirorqeo,mira,conj,24,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mi', 'ra', 'tur', 'que']",[mɪrat̪ʊrkʷɛ]
31,273,interque,adposition,interque,inte,case,32,\N,"{F: [pos], N: [neg], V: [neg]}","['in', 'ter', 'que']",[ɪn̪t̪ɛrkʷɛ]
32,273,manus,noun,manus,man,obl,35,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'nus']",[man̪ʊs]
33,273,et,coordinating_conjunction,et,et,cc,34,\N,{F: [pos]},['et'],[ɛt̪]
34,273,bracchia,noun,bracchia,bracch,conj,32,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['brac', 'chi', 'a']",[brakkʰɪ̣ja]
35,273,versat,verb,verso,versa,conj,30,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ver', 'sat']",[wɛrsat̪]
36,273,terribilem,adjective,terribilis,terribil,amod,38,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ter', 'ri', 'bi', 'lem']",[t̪ɛrrɪbɪɫẽː]
37,273,cristis,noun,cristus,crist,obl,35,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cris', 'tis']",[krɪst̪ɪs]
38,273,galeam,noun,galea,gale,obj,35,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ga', 'le', 'am']",[galɛ̣jãː]
39,273,flammasque,adjective,flammasqus,flamm,amod,40,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['flam', 'mas', 'que']",[flammaskʷɛ]
40,273,vomentem,noun,vomens,voment,obj,35,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vo', 'men', 'tem']",[wɔmɛn̪t̪ẽː]
41,273,fatiferumque,adjective,fatifer,fatifer,amod,40,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['fa', 'ti', 'fe', 'rum', 'que']",[fat̪ɪfɛrʊmkʷɛ]
42,273,ensem,noun,ens,ens,flat,40,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['en', 'sem']",[eːn̪sẽː]
43,273,",",punctuation,",",",",punct,44,\N,\N,"[',']",\N
44,273,loricam,adjective,loricus,loric,amod,40,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['lo', 'ri', 'cam']",[lɔrɪkãː]
45,273,ex,adposition,ex,ex,case,46,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks]
46,273,aere,noun,aer,aer,obl,47,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 're']",[ajrɛ]
47,273,rigentem,verb,rigo,rigent,acl,44,"{Aspect: [imperfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ri', 'gen', 'tem']",[rɪgɛn̪t̪ẽː]
48,273,sanguineam,adjective,sanguineus,sanguine,xcomp,47,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['san', 'gu', 'i', 'ne', 'am']",[saŋgʷɪn̪ɛ̣jãː]
49,273,ingentem,adjective,ingens,ingent,amod,48,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'gen', 'tem']",[ɪŋgɛn̪t̪ẽː]
50,273,",",punctuation,",",",",punct,56,\N,\N,"[',']",\N
51,273,qualis,determiner,qualis,qual,nsubj,56,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['qua', 'lis']",[kʷalɪs]
52,273,cum,subordinating_conjunction,cum,cum,mark,56,{PronominalType: [relative]},{F: [pos]},['cum'],[kũː]
53,273,caerula,noun,caerula,caerul,obj,56,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'ru', 'la']",[kajrʊla]
54,273,nubes,noun,nubes,nub,nsubj,56,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'bes']",[n̪ʊbɛs]
55,273,solis,noun,sol,sol,nmod,54,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'lis']",[sɔlɪs]
56,273,inardescit,verb,inardesco,inardesci,advcl,47,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ar', 'des', 'cit']",[ɪn̪ard̪ɛskɪt̪]
57,273,radiis,noun,radium,radi,obl,56,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'di', 'is']",[rad̪ɪ̣jɪs]
58,273,longeque,adverb,longeque,long,advmod,59,\N,"{F: [neg], N: [pos], V: [pos]}","['lon', 'ge', 'que']",[lɔŋgɛkʷɛ]
59,273,refulget,verb,refulgo,refulge,conj,56,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'ful', 'get']",[rɛfʊɫgɛt̪]
60,273,;,punctuation,;,;,punct,1,\N,\N,[';'],\N
0,274,tum,coordinating_conjunction,tum,tum,cc,1,\N,{F: [pos]},['tum'],[t̪ũː]
1,274,levis,noun,lex,lev,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['le', 'vis']",[lɛwɪs]
2,274,ocreas,noun,ocrea,ocre,conj,1,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'cre', 'as']",[ɔkrɛ̣jas]
3,274,electro,noun,electrum,electr,obl,5,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['e', 'lec', 'tro']",[ɛlɛkt̪rɔ]
4,274,auroque,noun,auroqus,aur,xcomp,5,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ro', 'que']",[awrɔkʷɛ]
5,274,recocto,verb,recicio,recoct,acl,1,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['re', 'coc', 'to']",[rɛkɔkt̪ɔ]
6,274,hastamque,noun,hasta,hast,obj,5,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['has', 'tam', 'que']",[hast̪amkʷɛ]
7,274,et,coordinating_conjunction,et,et,cc,8,\N,{F: [pos]},['et'],[ɛt̪]
8,274,clipei,noun,clipeus,clipe,conj,6,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cli', 'pei']",[klɪpej]
9,274,non,particle,non,non,advmod:neg,10,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪]
10,274,enarrabile,adjective,enarrabilis,enarrabil,amod,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['e', 'nar', 'ra', 'bi', 'le']",[ɛn̪arrabɪlɛ]
11,274,textum,noun,textus,text,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tex', 'tum']",[t̪ɛkst̪ũː]
12,274,.,punctuation,.,.,punct,1,\N,\N,['.'],\N
0,275,Illic,adverb,illic,Illic,advmod,11,\N,"{F: [neg], N: [pos], V: [pos]}","['il', 'lic']",[ɪɫlɪk]
1,275,res,noun,res,r,obj,11,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_e], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}",['res'],[rɛs]
2,275,Italas,adjective,Italas,Ital,amod,1,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['i', 'ta', 'las']",[ɪt̪alas]
3,275,Romanorumque,adjective,romanus,Romanor,nmod,4,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ro', 'ma', 'no', 'rum', 'que']",[rɔman̪ɔrʊmkʷɛ]
4,275,triumphos,noun,triumphus,triumph,obj,11,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tri', 'um', 'phos']",[t̪rɪ̣jʊmpʰɔs]
5,275,haud,adposition,haud,haud,case,7,\N,"{F: [pos], N: [neg], V: [neg]}",['haud'],[hawd̪]
6,275,vatum,noun,vatum,vat,nmod,8,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['va', 'tum']",[wat̪ũː]
7,275,ignarus,adjective,ignarus,ignar,amod,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ig', 'na', 'rus']",[ɪŋn̪arʊs]
8,275,venturique,noun,venturtus,ventur,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tu', 'ri', 'que']",[wɛn̪t̪ʊrɪkʷɛ]
9,275,inscius,adjective,inscus,insc,amod,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'sci', 'us']",[iːn̪skɪ̣jʊs]
10,275,aevi,noun,aev,aev,nmod,8,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'vi']",[ajwɪ]
11,275,fecerat,verb,facio,fecera,root,-1,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'ce', 'rat']",[fɛkɛrat̪]
12,275,ignipotens,verb,igniposco,ignipote,advcl,11,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ig', 'ni', 'po', 'tens']",[ɪŋn̪ɪpɔt̪eːn̪s]
13,275,",",punctuation,",",",",punct,15,\N,\N,"[',']",\N
14,275,illic,adverb,illic,illic,orphan,15,\N,"{F: [neg], N: [pos], V: [pos]}","['il', 'lic']",[ɪɫlɪk]
15,275,genus,noun,genus,gen,conj,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'nus']",[gɛn̪ʊs]
16,275,omne,determiner,omnis,omn,det,15,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['om', 'ne']",[ɔmn̪ɛ]
17,275,futurae,adjective,futurus,futur,amod,18,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['fu', 'tu', 'rae']",[fʊt̪ʊraj]
18,275,stirpis,noun,stirpus,stirp,nmod,15,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['stir', 'pis']",[st̪ɪrpɪs]
19,275,ab,adposition,ab,ab,case,20,\N,"{F: [pos], N: [neg], V: [neg]}",['ab'],[ab]
20,275,Ascanio,noun,ascanium,Ascani,orphan,15,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['as', 'ca', 'ni', 'o']",[askan̪ɪ̣jɔ]
21,275,.,punctuation,.,.,punct,11,\N,\N,['.'],\N
0,276,pugnataque,verb,pugno,pugnat,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pug', 'na', 'ta', 'que']",[pʊŋn̪at̪akʷɛ]
1,276,in,adposition,in,in,case,2,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
2,276,ordine,noun,ordo,ordin,obl,0,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['or', 'di', 'ne']",[ɔrd̪ɪn̪ɛ]
3,276,bella,noun,bellum,bell,nsubj:pass,0,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['bel', 'la']",[bɛɫla]
4,276,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,277,fecerat,verb,facio,fecera,root,-1,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'ce', 'rat']",[fɛkɛrat̪]
1,277,et,coordinating_conjunction,et,et,mark,0,\N,{F: [pos]},['et'],[ɛt̪]
2,277,viridi,noun,viridum,virid,obl,0,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ri', 'di']",[wɪrɪd̪ɪ]
3,277,fetam,noun,feta,fet,nsubj,7,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fe', 'tam']",[fɛt̪ãː]
4,277,Mavortis,noun,mavor,Mavort,nmod,3,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'vor', 'tis']",[mawɔrt̪ɪs]
5,277,in,adposition,in,in,case,6,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
6,277,antro,noun,antrum,antr,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['an', 'tro']",[an̪t̪rɔ]
7,277,procubuisse,verb,procubo,procubuiss,xcomp,0,"{Aspect: [perfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'cu', 'bu', 'is', 'se']",[prɔkʊbujssɛ]
8,277,lupam,noun,lupa,lup,obj,7,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'pam']",[lʊpãː]
9,277,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N
10,277,geminos,noun,geminus,gemin,obj,14,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'mi', 'nos']",[gɛmɪn̪ɔs]
11,277,huic,determiner,hic,huic,det,12,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['huic'],[hujk]
12,277,ubera,noun,uberum,uber,obj,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['u', 'be', 'ra']",[ʊbɛra]
13,277,circum,noun,circus,circ,obj,14,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cir', 'cum']",[kɪrkũː]
14,277,ludere,verb,ludeo,luder,conj,7,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lu', 'de', 're']",[lʊd̪ɛrɛ]
15,277,pendentis,verb,pendo,pendent,acl,16,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pen', 'den', 'tis']",[pɛn̪d̪ɛn̪t̪ɪs]
16,277,pueros,noun,puer,puer,obj,14,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pu', 'e', 'ros']",[pʊjɛrɔs]
17,277,et,coordinating_conjunction,et,et,cc,18,\N,{F: [pos]},['et'],[ɛt̪]
18,277,lambere,verb,lambo,lamber,conj,14,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lam', 'be', 're']",[lambɛrɛ]
19,277,matrem,noun,mater,matr,obj,18,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'trem']",[mat̪rẽː]
20,277,impavidos,adjective,impavidus,impavid,amod,19,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['im', 'pa', 'vi', 'dos']",[ɪmpawɪd̪ɔs]
21,277,",",punctuation,",",",",punct,23,\N,\N,"[',']",\N
22,277,illam,determiner,ille,ill,obj,26,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'lam']",[ɪɫlãː]
23,277,tereti,verb,tereo,teret,advcl:abs,26,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['te', 're', 'ti']",[t̪ɛrɛt̪ɪ]
24,277,cervice,noun,cervicus,cervic,nsubj,23,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cer', 'vi', 'ce']",[kɛrwɪkɛ]
25,277,reflexa,verb,reflero,reflex,ccomp,26,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['re', 'fle', 'xa']",[rɛflɛksa]
26,277,mulcere,verb,mulco,mulcer,conj,14,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mul', 'ce', 're']",[mʊɫkɛrɛ]
27,277,alternos,noun,alternus,altern,obj,26,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['al', 'ter', 'nos']",[aɫt̪ɛrn̪ɔs]
28,277,et,coordinating_conjunction,et,et,cc,29,\N,{F: [pos]},['et'],[ɛt̪]
29,277,corpora,noun,corpus,corpor,conj,27,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'po', 'ra']",[kɔrpɔra]
30,277,fingere,verb,fingo,finger,conj,26,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fin', 'ge', 're']",[fɪŋgɛrɛ]
